"Company","Product","Category","Type","Certified","URL"
"Delta Electronics","PC-based Host Motion Controller AX-8 Series","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/6EE56687A72E43DDB0E52D39D3471D79.htm"
"Delta Tau Data Systems","Power Brick LV","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/7D37D04573E540BBA606277B9EDCD1F8.htm"
"Delta Tau Data Systems","Power PMAC","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/6722C7F109804440B6D3EBD5FA8716C9.htm"
"Digitronic","Programmable Limit Switch CamCon DC190","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/DA23AB33C9764C3289AD7EE7A71D87AD.htm"
"Eckelmann","EEXC 89","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/1D8BA66223234EF6ACD36AD7D43B5AA2.htm"
"Eckelmann","EEXC 880","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/ADA356793C2B484493EFF9FD3E90C1A1.htm"
"Elmo Motion Control","Gold Maestro","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/4B42C19EEAA34338A4642CC0C822CDB7.htm"
"ESA","EW100 HMI","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/09745C67F48342778C36E9C20EDCE98A.htm"
"esd electronics","CAN-CBX-CPU/A9","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/95D248857C064B0DB08977986C6B1F95.htm"
"esd electronics","EPPC-T10","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/22C0E4F77FDA46C0BADB3B24899D0D29.htm"
"esd electronics","VME-CPU/T10","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/D24373A09FC0421BAD802378504341A6.htm"
"esd electronics","XMC-CPU/2041","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/7042A829CDB948BD8B618D514CC5D082.htm"
"esd electronics","XMC-CPU/T10","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/FE9A17863CEC4D5D8CFB05802533FFAF.htm"
"Everfine Industrial (EFCO)","Brilliant15","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/CF2AD727BBD24D50950973F25AEF790D.htm"
"Everfine Industrial (EFCO)","Eagle Eyes AIHD","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/A16263D0EABC4B90B78F38AA4CC7C0EC.htm"
"Everfine Industrial (EFCO)","SmartAIO","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/8D0C1901A3F348ECB152F98E409B53FA.htm"
"Everfine Industrial (EFCO)","SmartEC","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/FD65A472F80A4E7BB7F47B97F46AADD1.htm"
"Festo","Modular Control System CPX-E","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/1DCA1A780B684C1099262E703F2E786D.htm"
"Galil Motion Control","DMC-500x0","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/7DAA1440AF1746429CCAA84790DC69FE.htm"
"Galil Motion Control","DMC-52xx0","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/7DF45FFB12D048A8A53AF6B4A731BBD0.htm"
"Grossenbacher Systeme","Embedded Touchpanel","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/406A2A6D7C034843B9AACA9CB23BDEAF.htm"
"Hilscher","netHOST RTE","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/5F3F1A9614C04DE1A6E3F364D1FDB0CE.htm"
"Hitachi Industrial Equipment Systems","Industrial Controllers for IoT Applications HX Series","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/C95671366B1C4EBEA8DB456F79C8E442.htm"
"Hivertec","HCOS - Hivertec Control System","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/859AEA24FDC24435B0DFA44075DABF4C.htm"
"IBHsoftec","S7-CX315 SD / S7-CX317 SD","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/FAAFD9292A4A4A799099FF91977464D2.htm"
"ICOP Technology","PC/104 Module-VDX3-6755","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/AFCB575B13D448C39E92A8A5612AAE28.htm"
"ICOP Technology","QEC-M-01","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/96289805137B4B19AB5E703099D0BFB6.htm"
"ICOP Technology","QEC-M-02","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/275C58452F3049EDA27561F69D541D3E.htm"
"ICOP Technology","QEC-PPC-M-090T","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/4F7F535FD7D5490CB5F11B2ADBEF9EB9.htm"
"ICP DAS","ECAT-M801 EtherCAT Master Card (PCI Express)","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/F8692ED4376744E78E280B91B2DFAA69.htm"
"ICP DAS","EMP-2848M EtherCAT Master (PAC)","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/2C6D3577CF0945CB8662B404CAD48D04.htm"
"ICP DAS","EMP-9000 EtherCAT Master (PAC/SoftPLC)","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/F6B6843E5F7B4728AD41BEFC9DB5DFE8.htm"
"ISAC","PAC Ilium","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/0D8889D52DD84BA68F2826F27DACBE5D.htm"
"Janz Tec","emIOT-A/i.MX6","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/41E21522EE784E1BABE0C7E2CEA4AAC9.htm"
"Janz Tec","emIOT-X","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/28F96DAEF4D744FD839F8FFCB2D2A711.htm"
"Janz Tec","emPC-A/i.MX6","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/B82F30621EB04C0B80EA407ABE93742F.htm"
"Janz Tec","emPC-X","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/5C774E093A3947D6A2EB57651AE727E9.htm"
"Janz Tec","emPC-CX+","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/53C2A35568E64DC1BFFE5B87237D27D7.htm"
"JTEKT","TOYOPUC-Nano","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/03D8EA12D9834CA4A56AB0B6B76C9F7D.htm"
"JTEKT","TOYOPUC-Plus","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/94D88BA395D04187B86C44170475CB22.htm"
"KEB","C6 COMPACT","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/8697B482233549B0A39ADB5741E5C63C.htm"
"KEB","C6 COMPACT 3","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/6C6FE541F30B4437BD6F4C448C6F1EC2.htm"
"KEB","C6 E22","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/91E5B770080A47C9865BB04A41AEDF6D.htm"
"KEB","C6 HMI LC","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/ADC3EBE5AEED40A9B0FC0292C743B575.htm"
"KEB","C6 P33 BM","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/B2F094DEED7349F488D5F5CDA2EB6E4F.htm"
"KEB","C6 P34","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/B14282934D904BB0B9942DCC370AE1BD.htm"
"KEB","C6 S14","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/A236575BF77A4CADADD684241F136C42.htm"
"KEB","C6 SMART","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/F6E66E4B22914391A94193AAF5977843.htm"
"KEBA","KeControl C5","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/9F0A5B196178470BB5B4AB9AE648A2E1.htm"
"KEBA","KeDrive D3-DU 3x0 High Performance Control Solution","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/024ED9163F3541ED979137231A775577.htm"
"Kendrion Kuhnke Automation","Kuhnke Econo","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/731E4252918645128110029B2D6BD8F1.htm"
"Kendrion Kuhnke Automation","Kuhnke Econo 206","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/C3D4FCB723114E3B8DD64D5DBAF2DFE1.htm"
"Kendrion Kuhnke Automation","Kuhnke FIO Controller 113","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/B1DEDC0127814DE59AC89EC78D5868E5.htm"
"Kendrion Kuhnke Automation","Kuhnke FIO Controller 113 WLAN PLC","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/7FACE3A49EFA48799A7B06F4F6395017.htm"
"Kendrion Kuhnke Automation","Kuhnke FIO Controller 116","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/49100F35343C4A5D908EF85BB2E547F8.htm"
"Kendrion Kuhnke Automation","Kuhnke Scout","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/8B9D8BCF712B4A68A3403FBFD450FFC5.htm"
"Kendrion Kuhnke Automation","Kuhnke Scout 706","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/CAC642A45BD942C28FDBAC580F78F1D8.htm"
"KEYENCE","KV-XH16EC","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/9190CCE808E949809E76ABC80E72CDC3.htm"
"kk-electronic","CM60 Computer Module","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/6E6BE70121304539BCA396A66EAB2CFA.htm"
"KOLLMORGEN","AKD PDMM Programmable Drive, Multi-Axis Master","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/221BD18C91424772B0D4F0FDAF6EBB3D.htm"
"KOLLMORGEN","PCMM Programmable Multi-Axis Master","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/1F00A4A1D91C42ED8A2BB9B16B61B510.htm"
"Kontron","ECAT Master DIN Rail PC - ThinkIO-Duo","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/7A6FEFF2A3DB406287299CA4EAB378DC.htm"
"Kontron","ECAT Master DIN Rail PC - ThinkIO-P","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/4EFAA1B638B64257B4A6B97B0BE63008.htm"
"Kontron","JRex-IBOX-PM","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/4080F12C852A482E83FD4E7342D4AD25.htm"
"Kontron","Panel PC - V Panel Express","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/54368E292F9B4DFF8D3C0BAA39DE4BE7.htm"
"KSJ","EMM *EtherCAT Master Module","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/34F0F222964E4D2EBC64CD0831178410.htm"
"KSJ","FPGA based KSJ master board LZ202","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/B54F2187E67E4088AEAFD2ECDC2F1BEB.htm"
"KSJ","RB100 ROS2 Robot Control Board","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/EB05E022567345FAA616E157B929B86A.htm"
"Lenze","Controller c430","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/CA09E75367474A6D86AB3B0E476BD3AC.htm"
"Lenze","Controller c520","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/4F88A620AB1C427DA3734422961D60B3.htm"
"Lenze","Controller c550","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/D62B6F550F4542CD8941C3CA955FB9E4.htm"
"LS ELECTRIC","XGB SERIES (XBF-PN04B/08B)","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/0E939B860EBB47C9933BE888FA58641A.htm"
"LS ELECTRIC","XGI-CPUZ Series","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/540F212387584CF3B06F54DBE0954DC4.htm"
"LS ELECTRIC","XGK/XGI Series Extension (XGF-XM32E, XGF-PN4B/8B/16B)","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/87D9416B178B4062BF36C8183D0BC0C8.htm"
"LS ELECTRIC","XMC SERIES (XMC-E08/16/32A, E32C)","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/8B3672E181194A9FA197B9FA448BCE6C.htm"
"LS Mecapion","MXP-PCIe","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/68DC02098C3D41F09CDEB27DC263F145.htm"
"Ma.Vi.","mvPMC-eCAT Master PCI Board","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/248CC27A41F24391B0A8D99DDDEF94BF.htm"
"MKS","PAC 100 & 1000","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/CBCC21060F6F48338490403C07221239.htm"
"Moog","MSC II","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/31FD79ADA92041F9A5A1CE1BE26425B3.htm"
"Moog","MSD Motion Controller","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/C8598EC55B1B4A2EB76D79B1EC7006AB.htm"
"Murrelektronik","Vario-X IPC CTRL 1000","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/BFF6E995202F4CD5A53A1D0826686C0B.htm"
"NEXCOM International","NET104-CDS","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/9F04E3C76A564D749A473F92CCA06553.htm"
"NEXCOM International","NET3600E-ECM","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/79771533852742E0A155761C060063F9.htm"
"OMRON","CJ Series Position Control Unit","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/C1F6995B2AFC431DB0A1D81729B5BBD2.htm"
"OMRON","CK3E Multi-Axis Controller","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/C79254F1016647DFA59971BA6FA805BE.htm"
"OMRON","Machine Automation Controller NX1P","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/9A50E500FBBA4B099CFE46C3CD85EEBA.htm"
"OMRON","Machine Automation Controller NX102","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/2A6C9DD47C864A1B977264E5F5392AC2.htm"
"OMRON","NJ/NX Series Machine Automation Controller","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/5170E4760D0342C19A104E08E54079C0.htm"
"OMRON","NX1 Modular Machine Controller","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/43F9717689D649238B44989369D9873A.htm"
"OMRON","NX1P2 Machine Controller","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/8B7C4B58382F445F8F4570D506A9582D.htm"
"OMRON","NX7 Machine Controller series","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/E07A519AC99D41359FB32FF4401AE03F.htm"
"OMRON","NY-Series IPC Machine Controller","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/D541A65E06CA4043B17B5320889A0C29.htm"
"OMRON","Programmable Multi-Axis Controller CK3M series","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/913F675B773E42AC8A04ECFFFE4A665A.htm"
"OMRON","Trajexia Motion Controller","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/7A9E925E817A479E9F43B53EFB1E3BC5.htm"
"Panasonic","AFP7CPS31E","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/19CD57C00FA3453AA2A868A6D0FD53EB.htm"
"Panasonic","AFP7MC","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/23A57B9A534D42D4ADD61A3E0BFCA9A8.htm"
"Panasonic","AGM1CSEC16P","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/9BDA3171534F4DE4A266875E6F6852CF.htm"
"Parker Hannifin","PAC Parker Automation Controller","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/9C06215E114F430ABDB167C72376445F.htm"
"RICOH PFU COMPUTING","EtherCAT Card","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/C9332F8D4DDF47EC9E767F64A6957715.htm"
"PRIMA ELECTRO","OPEN-XS","MainDevices","Control Hardware: PLC, Motion, IPC, PAC, embedded","No","https://www.ethercat.org/en/products/00B51AD92EDA4840B3AA1B418C541458.htm"
